sabinsid,metro,state,metname,leaid,name,regclosed
"4823640007804",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",1
"4823640007904",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640008004",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640008204",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640008504",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640008704",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640009004",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640009204",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640009304",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640009404",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640009504",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640009704",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640009804",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640009904",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640010104",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640010304",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640010504",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640010604",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640010704",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",1
"4823640010804",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640010904",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640011004",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640011204",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640011604",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640011904",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640012104",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640012204",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640012404",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640012504",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640012704",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640012804",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640012904",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640013004",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640013404",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640013504",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640013604",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640013904",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640014004",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640014104",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640014204",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640014504",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640014604",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640014904",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640015004",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640015304",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640015404",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640015504",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640015604",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640015804",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640015904",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640016004",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640016304",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640016504",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640016704",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640016804",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640016904",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640017004",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640017304",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640017404",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640017504",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640017604",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640017704",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640018004",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",1
"4823640018104",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640018204",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640018304",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640018404",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640018604",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",1
"4823640018704",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",1
"4823640018804",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640019004",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640019304",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640019604",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640019704",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640019804",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640020004",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640020104",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640020304",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640020504",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640020604",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640020804",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640020904",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640021004",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640021204",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640021304",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640021404",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640021604",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640021704",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640022004",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640022204",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640022604",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640022804",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640022904",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640023004",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640023104",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640023304",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",1
"4823640023604",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640023704",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640023804",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640023904",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640024104",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640024204",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",1
"4823640024504",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640024604",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640024804",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640024904",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640025004",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823640025204",26420,"TX","Houston-Baytown-Sugar Land, TX",4823640,"HOUSTON ISD",0
"4823670000104",43300,"TX","Sherman-Denison, TX",4823670,"HOWE ISD",0
"4823700000104",45500,"TX","Texarkana, TX-Texarkana, AR",4823700,"HUBBARD ISD",0
"4823820000304",26420,"TX","Houston-Baytown-Sugar Land, TX",4823820,"HUFFMAN ISD",0
"4823880000104",26420,"TX","Houston-Baytown-Sugar Land, TX",4823880,"HULL-DAISETTA ISD",0
"4823910000104",26420,"TX","Houston-Baytown-Sugar Land, TX",4823910,"HUMBLE ISD",0
"4823910000404",26420,"TX","Houston-Baytown-Sugar Land, TX",4823910,"HUMBLE ISD",0
"4823910000504",26420,"TX","Houston-Baytown-Sugar Land, TX",4823910,"HUMBLE ISD",0
"4823910000604",26420,"TX","Houston-Baytown-Sugar Land, TX",4823910,"HUMBLE ISD",0
"4823910000804",26420,"TX","Houston-Baytown-Sugar Land, TX",4823910,"HUMBLE ISD",0
"4823910000904",26420,"TX","Houston-Baytown-Sugar Land, TX",4823910,"HUMBLE ISD",0
"4823910001004",26420,"TX","Houston-Baytown-Sugar Land, TX",4823910,"HUMBLE ISD",0
"4823910001304",26420,"TX","Houston-Baytown-Sugar Land, TX",4823910,"HUMBLE ISD",0
"4823910001404",26420,"TX","Houston-Baytown-Sugar Land, TX",4823910,"HUMBLE ISD",0
"4823910001504",26420,"TX","Houston-Baytown-Sugar Land, TX",4823910,"HUMBLE ISD",0
"4823910001804",26420,"TX","Houston-Baytown-Sugar Land, TX",4823910,"HUMBLE ISD",0
"4823910001904",26420,"TX","Houston-Baytown-Sugar Land, TX",4823910,"HUMBLE ISD",0
"4823910002004",26420,"TX","Houston-Baytown-Sugar Land, TX",4823910,"HUMBLE ISD",0
"4823910002104",26420,"TX","Houston-Baytown-Sugar Land, TX",4823910,"HUMBLE ISD",0
"4823910002404",26420,"TX","Houston-Baytown-Sugar Land, TX",4823910,"HUMBLE ISD",0
"4823910002504",26420,"TX","Houston-Baytown-Sugar Land, TX",4823910,"HUMBLE ISD",0
"4823910002604",26420,"TX","Houston-Baytown-Sugar Land, TX",4823910,"HUMBLE ISD",0
"4823910002804",26420,"TX","Houston-Baytown-Sugar Land, TX",4823910,"HUMBLE ISD",0
"4823910002904",26420,"TX","Houston-Baytown-Sugar Land, TX",4823910,"HUMBLE ISD",0
"4823910003004",26420,"TX","Houston-Baytown-Sugar Land, TX",4823910,"HUMBLE ISD",0
"4823910003304",26420,"TX","Houston-Baytown-Sugar Land, TX",4823910,"HUMBLE ISD",0
"4823910003404",26420,"TX","Houston-Baytown-Sugar Land, TX",4823910,"HUMBLE ISD",0
"4823910003504",26420,"TX","Houston-Baytown-Sugar Land, TX",4823910,"HUMBLE ISD",0
"4823910003704",26420,"TX","Houston-Baytown-Sugar Land, TX",4823910,"HUMBLE ISD",0
"4823910003804",26420,"TX","Houston-Baytown-Sugar Land, TX",4823910,"HUMBLE ISD",0
"4824420000104",19124,"TX","Dallas-Plano-Irving, TX",4824420,"IRVING ISD",0
"4824420000404",19124,"TX","Dallas-Plano-Irving, TX",4824420,"IRVING ISD",0
"4824420000504",19124,"TX","Dallas-Plano-Irving, TX",4824420,"IRVING ISD",0
"4824420000604",19124,"TX","Dallas-Plano-Irving, TX",4824420,"IRVING ISD",0
"4824420000904",19124,"TX","Dallas-Plano-Irving, TX",4824420,"IRVING ISD",0
"4824420001004",19124,"TX","Dallas-Plano-Irving, TX",4824420,"IRVING ISD",0
"4824420001104",19124,"TX","Dallas-Plano-Irving, TX",4824420,"IRVING ISD",0
"4824420001304",19124,"TX","Dallas-Plano-Irving, TX",4824420,"IRVING ISD",0
"4824420001404",19124,"TX","Dallas-Plano-Irving, TX",4824420,"IRVING ISD",0
"4824420001504",19124,"TX","Dallas-Plano-Irving, TX",4824420,"IRVING ISD",0
"4824420001704",19124,"TX","Dallas-Plano-Irving, TX",4824420,"IRVING ISD",0
"4824420001804",19124,"TX","Dallas-Plano-Irving, TX",4824420,"IRVING ISD",0
"4824420002004",19124,"TX","Dallas-Plano-Irving, TX",4824420,"IRVING ISD",0
"4824420002104",19124,"TX","Dallas-Plano-Irving, TX",4824420,"IRVING ISD",0
"4824420002304",19124,"TX","Dallas-Plano-Irving, TX",4824420,"IRVING ISD",0
"4824420002404",19124,"TX","Dallas-Plano-Irving, TX",4824420,"IRVING ISD",0
"4824420002604",19124,"TX","Dallas-Plano-Irving, TX",4824420,"IRVING ISD",0
"4824420002704",19124,"TX","Dallas-Plano-Irving, TX",4824420,"IRVING ISD",0
"4824420002804",19124,"TX","Dallas-Plano-Irving, TX",4824420,"IRVING ISD",0
"4824420003004",19124,"TX","Dallas-Plano-Irving, TX",4824420,"IRVING ISD",0
"4824450000104",19124,"TX","Dallas-Plano-Irving, TX",4824450,"ITALY ISD",0
"4824600000104",12420,"TX","Austin-Round Rock, TX",4824600,"JARRELL ISD",0
"4824960000104",41700,"TX","San Antonio, TX",4824960,"JOURDANTON ISD",0
"4825170000104",26420,"TX","Houston-Baytown-Sugar Land, TX",4825170,"KATY ISD",0
"4825170000404",26420,"TX","Houston-Baytown-Sugar Land, TX",4825170,"KATY ISD",0
"4825170000504",26420,"TX","Houston-Baytown-Sugar Land, TX",4825170,"KATY ISD",0
"4825170000604",26420,"TX","Houston-Baytown-Sugar Land, TX",4825170,"KATY ISD",0
"4825170000704",26420,"TX","Houston-Baytown-Sugar Land, TX",4825170,"KATY ISD",0
"4825170000904",26420,"TX","Houston-Baytown-Sugar Land, TX",4825170,"KATY ISD",0
"4825170001004",26420,"TX","Houston-Baytown-Sugar Land, TX",4825170,"KATY ISD",0
"4825170001104",26420,"TX","Houston-Baytown-Sugar Land, TX",4825170,"KATY ISD",0
"4825170001404",26420,"TX","Houston-Baytown-Sugar Land, TX",4825170,"KATY ISD",0
"4825170001504",26420,"TX","Houston-Baytown-Sugar Land, TX",4825170,"KATY ISD",0
"4825170001804",26420,"TX","Houston-Baytown-Sugar Land, TX",4825170,"KATY ISD",0
"4825170001904",26420,"TX","Houston-Baytown-Sugar Land, TX",4825170,"KATY ISD",0
"4825170002004",26420,"TX","Houston-Baytown-Sugar Land, TX",4825170,"KATY ISD",0
"4825170002304",26420,"TX","Houston-Baytown-Sugar Land, TX",4825170,"KATY ISD",0
"4825170002404",26420,"TX","Houston-Baytown-Sugar Land, TX",4825170,"KATY ISD",0
"4825170002704",26420,"TX","Houston-Baytown-Sugar Land, TX",4825170,"KATY ISD",0
"4825170002804",26420,"TX","Houston-Baytown-Sugar Land, TX",4825170,"KATY ISD",0
"4825170003004",26420,"TX","Houston-Baytown-Sugar Land, TX",4825170,"KATY ISD",0
"4825170003104",26420,"TX","Houston-Baytown-Sugar Land, TX",4825170,"KATY ISD",0
"4825170003204",26420,"TX","Houston-Baytown-Sugar Land, TX",4825170,"KATY ISD",0
"4825170003404",26420,"TX","Houston-Baytown-Sugar Land, TX",4825170,"KATY ISD",0
"4825170003504",26420,"TX","Houston-Baytown-Sugar Land, TX",4825170,"KATY ISD",0
"4825170003604",26420,"TX","Houston-Baytown-Sugar Land, TX",4825170,"KATY ISD",0
"4825170003804",26420,"TX","Houston-Baytown-Sugar Land, TX",4825170,"KATY ISD",0
"4825170003904",26420,"TX","Houston-Baytown-Sugar Land, TX",4825170,"KATY ISD",0
"4825170004104",26420,"TX","Houston-Baytown-Sugar Land, TX",4825170,"KATY ISD",0
"4825170004204",26420,"TX","Houston-Baytown-Sugar Land, TX",4825170,"KATY ISD",0
"4825170004404",26420,"TX","Houston-Baytown-Sugar Land, TX",4825170,"KATY ISD",0
"4825170004504",26420,"TX","Houston-Baytown-Sugar Land, TX",4825170,"KATY ISD",0
"4825170004704",26420,"TX","Houston-Baytown-Sugar Land, TX",4825170,"KATY ISD",0
"4825170004804",26420,"TX","Houston-Baytown-Sugar Land, TX",4825170,"KATY ISD",0
"4825170005004",26420,"TX","Houston-Baytown-Sugar Land, TX",4825170,"KATY ISD",0
"4825200000304",19124,"TX","Dallas-Plano-Irving, TX",4825200,"KAUFMAN ISD",0
"4825230000104",23104,"TX","Fort Worth-Arlington, TX",4825230,"KEENE ISD",0
"4825260000104",23104,"TX","Fort Worth-Arlington, TX",4825260,"KELLER ISD",0
"4825260000504",23104,"TX","Fort Worth-Arlington, TX",4825260,"KELLER ISD",0
"4825260000604",23104,"TX","Fort Worth-Arlington, TX",4825260,"KELLER ISD",0
"4825260000904",23104,"TX","Fort Worth-Arlington, TX",4825260,"KELLER ISD",0
"4825260001104",23104,"TX","Fort Worth-Arlington, TX",4825260,"KELLER ISD",0
"4825260001504",23104,"TX","Fort Worth-Arlington, TX",4825260,"KELLER ISD",0
"4825260001604",23104,"TX","Fort Worth-Arlington, TX",4825260,"KELLER ISD",0
"4825260001704",23104,"TX","Fort Worth-Arlington, TX",4825260,"KELLER ISD",0
"4825260001804",23104,"TX","Fort Worth-Arlington, TX",4825260,"KELLER ISD",0
"4825260002004",23104,"TX","Fort Worth-Arlington, TX",4825260,"KELLER ISD",0
"4825260002304",23104,"TX","Fort Worth-Arlington, TX",4825260,"KELLER ISD",0
"4825260002604",23104,"TX","Fort Worth-Arlington, TX",4825260,"KELLER ISD",0
"4825260002704",23104,"TX","Fort Worth-Arlington, TX",4825260,"KELLER ISD",0
"4825260002804",23104,"TX","Fort Worth-Arlington, TX",4825260,"KELLER ISD",0
"4825260002904",23104,"TX","Fort Worth-Arlington, TX",4825260,"KELLER ISD",0
"4825260003004",23104,"TX","Fort Worth-Arlington, TX",4825260,"KELLER ISD",0
"4825260003104",23104,"TX","Fort Worth-Arlington, TX",4825260,"KELLER ISD",0
"4825260003204",23104,"TX","Fort Worth-Arlington, TX",4825260,"KELLER ISD",0
"4825260003304",23104,"TX","Fort Worth-Arlington, TX",4825260,"KELLER ISD",0
"4825260003404",23104,"TX","Fort Worth-Arlington, TX",4825260,"KELLER ISD",0
"4825260003504",23104,"TX","Fort Worth-Arlington, TX",4825260,"KELLER ISD",0
"4825380000104",26420,"TX","Houston-Baytown-Sugar Land, TX",4825380,"KENDLETON ISD",1
"4825620000304",30980,"TX","Longview, TX",4825620,"KILGORE ISD",0
"4825660000504",28660,"TX","Killeen-Temple-Fort Hood, TX",4825660,"KILLEEN ISD",0
"4825660000704",28660,"TX","Killeen-Temple-Fort Hood, TX",4825660,"KILLEEN ISD",0
"4825660000804",28660,"TX","Killeen-Temple-Fort Hood, TX",4825660,"KILLEEN ISD",0
"4825660000904",28660,"TX","Killeen-Temple-Fort Hood, TX",4825660,"KILLEEN ISD",0
"4825660001004",28660,"TX","Killeen-Temple-Fort Hood, TX",4825660,"KILLEEN ISD",0
"4825660001204",28660,"TX","Killeen-Temple-Fort Hood, TX",4825660,"KILLEEN ISD",0
"4825660001404",28660,"TX","Killeen-Temple-Fort Hood, TX",4825660,"KILLEEN ISD",0
"4825660001504",28660,"TX","Killeen-Temple-Fort Hood, TX",4825660,"KILLEEN ISD",0
"4825660001604",28660,"TX","Killeen-Temple-Fort Hood, TX",4825660,"KILLEEN ISD",0
"4825660001704",28660,"TX","Killeen-Temple-Fort Hood, TX",4825660,"KILLEEN ISD",0
"4825660001804",28660,"TX","Killeen-Temple-Fort Hood, TX",4825660,"KILLEEN ISD",0
"4825660001904",28660,"TX","Killeen-Temple-Fort Hood, TX",4825660,"KILLEEN ISD",0
"4825660002004",28660,"TX","Killeen-Temple-Fort Hood, TX",4825660,"KILLEEN ISD",0
"4825660002104",28660,"TX","Killeen-Temple-Fort Hood, TX",4825660,"KILLEEN ISD",0
"4825660002204",28660,"TX","Killeen-Temple-Fort Hood, TX",4825660,"KILLEEN ISD",0
"4825660002404",28660,"TX","Killeen-Temple-Fort Hood, TX",4825660,"KILLEEN ISD",0
"4825660002504",28660,"TX","Killeen-Temple-Fort Hood, TX",4825660,"KILLEEN ISD",0
"4825660002704",28660,"TX","Killeen-Temple-Fort Hood, TX",4825660,"KILLEEN ISD",0
"4825660002804",28660,"TX","Killeen-Temple-Fort Hood, TX",4825660,"KILLEEN ISD",0
"4825660002904",28660,"TX","Killeen-Temple-Fort Hood, TX",4825660,"KILLEEN ISD",0
"4825660003004",28660,"TX","Killeen-Temple-Fort Hood, TX",4825660,"KILLEEN ISD",0
"4825660003104",28660,"TX","Killeen-Temple-Fort Hood, TX",4825660,"KILLEEN ISD",0
"4825660003204",28660,"TX","Killeen-Temple-Fort Hood, TX",4825660,"KILLEEN ISD",0
"4825660003504",28660,"TX","Killeen-Temple-Fort Hood, TX",4825660,"KILLEEN ISD",0
"4825660003604",28660,"TX","Killeen-Temple-Fort Hood, TX",4825660,"KILLEEN ISD",0
"4825660003704",28660,"TX","Killeen-Temple-Fort Hood, TX",4825660,"KILLEEN ISD",0
"4825660003804",28660,"TX","Killeen-Temple-Fort Hood, TX",4825660,"KILLEEN ISD",0
"4825660003904",28660,"TX","Killeen-Temple-Fort Hood, TX",4825660,"KILLEEN ISD",0
"4825740000104",26420,"TX","Houston-Baytown-Sugar Land, TX",4825740,"KLEIN ISD",0
"4825740000404",26420,"TX","Houston-Baytown-Sugar Land, TX",4825740,"KLEIN ISD",0
"4825740000504",26420,"TX","Houston-Baytown-Sugar Land, TX",4825740,"KLEIN ISD",0
"4825740000604",26420,"TX","Houston-Baytown-Sugar Land, TX",4825740,"KLEIN ISD",0
"4825740000704",26420,"TX","Houston-Baytown-Sugar Land, TX",4825740,"KLEIN ISD",0
"4825740000904",26420,"TX","Houston-Baytown-Sugar Land, TX",4825740,"KLEIN ISD",0
"4825740001104",26420,"TX","Houston-Baytown-Sugar Land, TX",4825740,"KLEIN ISD",0
"4825740001204",26420,"TX","Houston-Baytown-Sugar Land, TX",4825740,"KLEIN ISD",0
"4825740001304",26420,"TX","Houston-Baytown-Sugar Land, TX",4825740,"KLEIN ISD",0
"4825740001404",26420,"TX","Houston-Baytown-Sugar Land, TX",4825740,"KLEIN ISD",0
"4825740001504",26420,"TX","Houston-Baytown-Sugar Land, TX",4825740,"KLEIN ISD",0
"4825740001704",26420,"TX","Houston-Baytown-Sugar Land, TX",4825740,"KLEIN ISD",0
"4825740001804",26420,"TX","Houston-Baytown-Sugar Land, TX",4825740,"KLEIN ISD",0
"4825740002104",26420,"TX","Houston-Baytown-Sugar Land, TX",4825740,"KLEIN ISD",0
"4825740002204",26420,"TX","Houston-Baytown-Sugar Land, TX",4825740,"KLEIN ISD",0
"4825740002304",26420,"TX","Houston-Baytown-Sugar Land, TX",4825740,"KLEIN ISD",0
"4825740002504",26420,"TX","Houston-Baytown-Sugar Land, TX",4825740,"KLEIN ISD",0
